jday	date	hour	solrad	temp	precip	rh	co2
249	'09/06/1990'	20	0.0	27.8	0.0	76.05	400
249	'09/06/1990'	21	0.0	26.7	0.0	81.25	400
249	'09/06/1990'	22	0.0	26.1	0.0	84.25	400
249	'09/06/1990'	23	0.0	26.1	0.0	84.25	400
250	'09/07/1990'	0	0.0	25.6	0.0	86.85	400
250	'09/07/1990'	1	0.0	25.6	0.0	86.85	400
250	'09/07/1990'	2	0.0	25.6	0.0	86.85	400
250	'09/07/1990'	3	0.0	24.4	0.0	93.45	400
250	'09/07/1990'	4	0.0	23.9	0.0	93.43	400
250	'09/07/1990'	5	0.0	23.3	0.0	96.95	400
250	'09/07/1990'	6	49.0	23.9	0.0	93.43	400
250	'09/07/1990'	7	155.0	24.4	0.0	93.45	400
250	'09/07/1990'	8	408.0	26.7	0.0	86.94	400
250	'09/07/1990'	9	582.0	29.4	0.0	67.02	400
250	'09/07/1990'	10	677.0	30.0	0.0	64.68	400
250	'09/07/1990'	11	361.0	31.7	0.0	54.67	400
250	'09/07/1990'	12	619.0	28.3	0.5	76.59	400
250	'09/07/1990'	13	820.0	31.7	0.8	64.61	400
250	'09/07/1990'	14	518.0	32.8	0.0	54.91	400
250	'09/07/1990'	15	580.0	31.1	0.0	62.53	400
250	'09/07/1990'	16	330.0	31.1	0.0	58.41	400
250	'09/07/1990'	17	172.0	30.6	0.0	60.15	400
250	'09/07/1990'	18	38.0	30.6	0.0	60.15	400
250	'09/07/1990'	19	0.0	28.3	0.0	71.56	400
250	'09/07/1990'	20	0.0	27.8	0.0	76.05	400
250	'09/07/1990'	21	0.0	26.1	0.0	84.25	400
250	'09/07/1990'	22	0.0	26.1	0.0	84.25	400
250	'09/07/1990'	23	0.0	25.0	0.0	93.48	400
251	'09/08/1990'	0	0.0	25.0	0.0	90.09	400
251	'09/08/1990'	1	0.0	25.6	0.0	90.12	400
251	'09/08/1990'	2	0.0	25.0	0.0	93.48	400
251	'09/08/1990'	3	0.0	24.4	0.0	93.45	400
251	'09/08/1990'	4	0.0	23.9	0.0	96.37	400
251	'09/08/1990'	5	0.0	23.3	0.0	96.95	400
251	'09/08/1990'	6	43.0	23.3	0.0	96.95	400
251	'09/08/1990'	7	229.0	23.9	0.0	96.37	400
251	'09/08/1990'	8	422.0	27.2	0.0	84.36	400
251	'09/08/1990'	9	645.0	29.4	0.0	73.97	400
251	'09/08/1990'	10	763.0	31.1	0.0	58.41	400
251	'09/08/1990'	11	693.0	32.2	0.0	51.14	400
251	'09/08/1990'	12	598.0	33.3	0.0	49.81	400
251	'09/08/1990'	13	571.0	33.3	0.0	47.98	400
251	'09/08/1990'	14	334.0	34.4	0.0	45.03	400
251	'09/08/1990'	15	577.0	28.3	0.0	66.83	400
251	'09/08/1990'	16	356.0	30.0	0.0	71.39	400
251	'09/08/1990'	17	150.0	32.8	0.0	52.9	400
251	'09/08/1990'	18	35.0	31.1	0.0	62.53	400
251	'09/08/1990'	19	0.0	29.4	0.0	69.13	400
251	'09/08/1990'	20	0.0	28.3	0.0	73.81	400
251	'09/08/1990'	21	0.0	27.2	0.0	78.84	400
251	'09/08/1990'	22	0.0	26.7	0.0	84.31	400
251	'09/08/1990'	23	0.0	26.1	0.0	90.15	400
252	'09/09/1990'	0	0.0	25.6	0.0	90.12	400
252	'09/09/1990'	1	0.0	25.0	0.0	93.48	400
252	'09/09/1990'	2	0.0	25.0	0.0	93.48	400
252	'09/09/1990'	3	0.0	25.6	0.0	90.12	400
252	'09/09/1990'	4	0.0	25.0	0.0	93.48	400
252	'09/09/1990'	5	0.0	25.0	0.0	93.48	400
252	'09/09/1990'	6	28.0	24.4	0.0	96.98	400
252	'09/09/1990'	7	130.0	24.4	0.0	96.98	400
252	'09/09/1990'	8	332.0	25.6	0.0	92.93	400
252	'09/09/1990'	9	464.0	26.7	0.0	90.19	400
252	'09/09/1990'	10	496.0	27.2	0.0	87.51	400
252	'09/09/1990'	11	350.0	30.0	0.0	74.06	400
252	'09/09/1990'	12	410.0	30.6	0.0	66.83	400
252	'09/09/1990'	13	568.0	28.9	0.0	71.21	400
252	'09/09/1990'	14	391.0	29.4	0.0	71.73	400
252	'09/09/1990'	15	304.0	29.4	0.0	69.13	400
252	'09/09/1990'	16	270.0	30.0	0.0	64.68	400
252	'09/09/1990'	17	145.0	28.9	0.0	71.21	400
252	'09/09/1990'	18	17.0	28.3	0.0	73.81	400
252	'09/09/1990'	19	0.0	27.2	0.0	81.81	400
252	'09/09/1990'	20	0.0	26.7	0.0	84.31	400
252	'09/09/1990'	21	0.0	26.1	0.0	87.43	400
252	'09/09/1990'	22	0.0	22.2	22.9	93.36	400
252	'09/09/1990'	23	0.0	21.1	1.8	96.91	400
253	'09/10/1990'	0	0.0	21.1	0.8	100.0	400
253	'09/10/1990'	1	0.0	21.7	0.5	96.32	400
253	'09/10/1990'	2	0.0	22.2	0.0	96.93	400
253	'09/10/1990'	3	0.0	22.8	0.0	89.94	400
253	'09/10/1990'	4	0.0	22.2	0.3	96.93	400
253	'09/10/1990'	5	0.0	22.2	0.3	100.0	400
253	'09/10/1990'	6	28.0	22.2	0.0	100.0	400
253	'09/10/1990'	7	115.0	22.2	0.0	100.0	400
253	'09/10/1990'	8	182.0	22.8	0.0	96.34	400
253	'09/10/1990'	9	442.0	25.0	0.0	87.34	400
253	'09/10/1990'	10	444.0	26.7	0.0	78.78	400
253	'09/10/1990'	11	708.0	28.9	0.0	73.9	400
253	'09/10/1990'	12	189.0	28.9	0.0	71.21	400
253	'09/10/1990'	13	192.0	26.7	0.0	84.31	400
253	'09/10/1990'	14	195.0	23.9	6.4	96.37	400
253	'09/10/1990'	15	170.0	23.9	2.5	96.37	400
253	'09/10/1990'	16	87.0	24.4	0.5	93.45	400
253	'09/10/1990'	17	79.0	24.4	0.0	93.45	400
253	'09/10/1990'	18	20.0	23.3	0.0	96.95	400
253	'09/10/1990'	19	0.0	23.3	0.0	96.95	400
253	'09/10/1990'	20	0.0	23.3	0.0	100.0	400
253	'09/10/1990'	21	0.0	23.3	0.0	96.95	400
253	'09/10/1990'	22	0.0	23.3	0.0	100.0	400
253	'09/10/1990'	23	0.0	22.8	0.0	100.0	400
254	'09/11/1990'	0	0.0	22.8	0.0	100.0	400
254	'09/11/1990'	1	0.0	22.8	0.0	100.0	400
254	'09/11/1990'	2	0.0	22.8	0.0	100.0	400
254	'09/11/1990'	3	0.0	22.8	0.0	100.0	400
254	'09/11/1990'	4	0.0	22.2	0.0	100.0	400
254	'09/11/1990'	5	0.0	22.2	0.0	100.0	400
254	'09/11/1990'	6	31.0	22.2	0.0	100.0	400
254	'09/11/1990'	7	64.0	22.2	0.0	100.0	400
254	'09/11/1990'	8	145.0	22.8	0.0	100.0	400
254	'09/11/1990'	9	499.0	25.6	0.0	86.85	400
254	'09/11/1990'	10	553.0	27.8	0.0	76.05	400
254	'09/11/1990'	11	604.0	30.0	0.0	66.72	400
254	'09/11/1990'	12	339.0	30.6	0.0	58.31	400
254	'09/11/1990'	13	452.0	31.1	0.0	56.62	400
254	'09/11/1990'	14	477.0	27.8	0.0	73.73	400
254	'09/11/1990'	15	503.0	29.4	0.0	69.13	400
254	'09/11/1990'	16	218.0	30.0	0.0	64.68	400
254	'09/11/1990'	17	42.0	29.4	0.0	64.57	400
254	'09/11/1990'	18	11.0	22.2	14.0	100.0	400
254	'09/11/1990'	19	0.0	22.2	2.8	93.36	400
254	'09/11/1990'	20	0.0	22.2	0.0	93.36	400
254	'09/11/1990'	21	0.0	22.8	0.0	93.39	400
254	'09/11/1990'	22	0.0	22.8	0.0	93.39	400
254	'09/11/1990'	23	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	0	0.0	22.8	0.0	93.39	400
255	'09/12/1990'	1	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	2	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	3	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	4	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	5	0.0	22.2	0.0	96.93	400
255	'09/12/1990'	6	23.0	22.2	0.0	100.0	400
255	'09/12/1990'	7	99.0	22.2	0.0	100.0	400
255	'09/12/1990'	8	234.0	22.8	0.0	100.0	400
255	'09/12/1990'	9	313.0	24.4	0.0	90.61	400
255	'09/12/1990'	10	215.0	25.6	0.0	84.21	400
255	'09/12/1990'	11	241.0	26.1	0.0	84.25	400
255	'09/12/1990'	12	479.0	26.1	0.0	87.43	400
255	'09/12/1990'	13	331.0	27.8	0.0	76.05	400
255	'09/12/1990'	14	356.0	27.8	0.0	76.05	400
255	'09/12/1990'	15	324.0	27.8	0.0	73.73	400
255	'09/12/1990'	16	263.0	28.3	0.0	71.56	400
255	'09/12/1990'	17	108.0	27.8	0.0	73.73	400
255	'09/12/1990'	18	17.0	26.7	0.0	73.56	400
255	'09/12/1990'	19	0.0	25.6	0.0	84.21	400
255	'09/12/1990'	20	0.0	25.0	0.0	87.34	400
255	'09/12/1990'	21	0.0	24.4	0.0	90.61	400
255	'09/12/1990'	22	0.0	23.9	0.0	93.43	400
255	'09/12/1990'	23	0.0	23.9	0.0	93.43	400
256	'09/13/1990'	0	0.0	23.9	0.0	93.43	400
256	'09/13/1990'	1	0.0	23.9	0.0	93.43	400
256	'09/13/1990'	2	0.0	23.3	0.0	96.95	400
256	'09/13/1990'	3	0.0	23.3	0.0	96.95	400
256	'09/13/1990'	4	0.0	23.9	0.0	93.43	400
256	'09/13/1990'	5	0.0	23.9	0.0	93.43	400
256	'09/13/1990'	6	17.0	23.9	0.0	96.37	400
256	'09/13/1990'	7	107.0	23.9	0.0	96.37	400
256	'09/13/1990'	8	196.0	23.9	0.0	96.37	400
256	'09/13/1990'	9	394.0	25.0	0.0	90.09	400
256	'09/13/1990'	10	563.0	27.8	0.0	76.05	400
256	'09/13/1990'	11	643.0	27.8	0.0	76.05	400
256	'09/13/1990'	12	500.0	28.9	0.0	71.21	400
256	'09/13/1990'	13	559.0	29.4	0.0	67.02	400
256	'09/13/1990'	14	562.0	31.1	0.0	64.89	400
256	'09/13/1990'	15	432.0	29.4	0.0	71.73	400
256	'09/13/1990'	16	282.0	30.6	0.0	64.4	400
256	'09/13/1990'	17	142.0	29.4	0.0	71.73	400
256	'09/13/1990'	18	24.0	28.9	0.0	73.9	400
256	'09/13/1990'	19	0.0	27.8	0.0	81.37	400
256	'09/13/1990'	20	0.0	26.7	0.0	86.94	400
256	'09/13/1990'	21	0.0	26.1	0.0	90.15	400
256	'09/13/1990'	22	0.0	26.1	0.0	90.15	400
256	'09/13/1990'	23	0.0	26.1	0.0	90.15	400
257	'09/14/1990'	0	0.0	25.6	0.0	92.93	400
257	'09/14/1990'	1	0.0	25.0	0.0	93.48	400
257	'09/14/1990'	2	0.0	25.0	0.0	93.48	400
257	'09/14/1990'	3	0.0	25.0	0.0	93.48	400
257	'09/14/1990'	4	0.0	24.4	0.0	96.98	400
257	'09/14/1990'	5	0.0	23.9	0.0	96.37	400
257	'09/14/1990'	6	27.0	23.9	0.0	96.37	400
257	'09/14/1990'	7	147.0	24.4	0.0	96.98	400
257	'09/14/1990'	8	278.0	27.8	0.0	81.37	400
257	'09/14/1990'	9	240.0	28.3	0.0	78.98	400
257	'09/14/1990'	10	642.0	29.4	0.0	71.73	400
257	'09/14/1990'	11	654.0	31.1	0.0	64.89	400
257	'09/14/1990'	12	866.0	32.2	0.0	58.64	400
257	'09/14/1990'	13	790.0	33.3	0.0	53.34	400
257	'09/14/1990'	14	731.0	33.9	0.0	49.64	400
257	'09/14/1990'	15	506.0	33.3	0.0	53.34	400
257	'09/14/1990'	16	328.0	33.3	0.0	51.39	400
257	'09/14/1990'	17	138.0	32.8	0.0	51.28	400
257	'09/14/1990'	18	21.0	31.7	0.0	58.54	400
257	'09/14/1990'	19	0.0	28.9	0.0	76.2	400
257	'09/14/1990'	20	0.0	28.3	0.0	78.98	400
257	'09/14/1990'	21	0.0	27.2	0.0	81.81	400
257	'09/14/1990'	22	0.0	26.7	0.0	84.31	400
257	'09/14/1990'	23	0.0	26.1	0.0	87.43	400
258	'09/15/1990'	0	0.0	26.1	0.0	90.15	400
258	'09/15/1990'	1	0.0	25.6	0.0	92.93	400
258	'09/15/1990'	2	0.0	25.6	0.0	92.93	400
258	'09/15/1990'	3	0.0	25.6	0.0	92.93	400
258	'09/15/1990'	4	0.0	25.6	0.0	92.93	400
258	'09/15/1990'	5	0.0	25.0	0.0	96.4	400
258	'09/15/1990'	6	27.0	25.0	0.0	96.4	400
258	'09/15/1990'	7	148.0	26.1	0.0	93.53	400
258	'09/15/1990'	8	385.0	27.8	0.0	84.42	400
258	'09/15/1990'	9	535.0	30.0	0.0	74.06	400
258	'09/15/1990'	10	718.0	30.6	0.0	68.91	400
258	'09/15/1990'	11	859.0	32.2	0.0	62.75	400
258	'09/15/1990'	12	809.0	33.3	0.0	55.02	400
258	'09/15/1990'	13	818.0	33.9	0.0	51.53	400
258	'09/15/1990'	14	532.0	32.8	0.0	56.63	400
258	'09/15/1990'	15	459.0	32.8	0.0	56.63	400
258	'09/15/1990'	16	234.0	32.8	0.0	56.63	400
258	'09/15/1990'	17	98.0	31.1	0.0	64.89	400
258	'09/15/1990'	18	12.0	29.4	0.0	69.13	400
258	'09/15/1990'	19	0.0	28.3	0.0	76.59	400
258	'09/15/1990'	20	0.0	27.8	0.0	78.91	400
258	'09/15/1990'	21	0.0	27.2	0.0	81.81	400
258	'09/15/1990'	22	0.0	26.7	0.0	86.94	400
258	'09/15/1990'	23	0.0	26.1	0.0	90.15	400
259	'09/16/1990'	0	0.0	26.1	0.0	90.15	400
259	'09/16/1990'	1	0.0	25.6	0.0	92.93	400
259	'09/16/1990'	2	0.0	25.6	0.0	92.93	400
259	'09/16/1990'	3	0.0	25.0	0.0	96.4	400
259	'09/16/1990'	4	0.0	25.0	0.0	96.4	400
259	'09/16/1990'	5	0.0	25.0	0.0	96.4	400
259	'09/16/1990'	6	27.0	24.4	0.0	96.98	400
259	'09/16/1990'	7	199.0	24.4	0.0	100.0	400
259	'09/16/1990'	8	384.0	28.3	0.0	81.93	400
259	'09/16/1990'	9	599.0	29.4	0.0	79.6	400
259	'09/16/1990'	10	758.0	30.6	0.0	66.83	400
259	'09/16/1990'	11	507.0	32.2	0.0	56.86	400
259	'09/16/1990'	12	472.0	32.2	0.0	56.86	400
259	'09/16/1990'	13	273.0	26.7	11.2	90.19	400
259	'09/16/1990'	14	209.0	27.2	1.3	84.36	400
259	'09/16/1990'	15	330.0	24.4	21.6	96.98	400
259	'09/16/1990'	16	200.0	26.1	0.0	90.15	400
259	'09/16/1990'	17	103.0	27.8	0.0	84.42	400
259	'09/16/1990'	18	22.0	27.8	0.0	87.56	400
259	'09/16/1990'	19	0.0	27.2	0.0	87.51	400
259	'09/16/1990'	20	0.0	26.7	0.0	90.19	400
259	'09/16/1990'	21	0.0	26.1	0.0	93.53	400
259	'09/16/1990'	22	0.0	25.6	0.0	96.41	400
259	'09/16/1990'	23	0.0	25.6	0.0	92.93	400
260	'09/17/1990'	0	0.0	25.6	0.0	92.93	400
260	'09/17/1990'	1	0.0	25.6	0.0	92.93	400
260	'09/17/1990'	2	0.0	25.0	0.0	96.4	400
260	'09/17/1990'	3	0.0	25.0	0.0	96.4	400
260	'09/17/1990'	4	0.0	25.0	0.0	96.4	400
260	'09/17/1990'	5	0.0	24.4	0.0	96.98	400
260	'09/17/1990'	6	33.0	24.4	0.0	100.0	400
260	'09/17/1990'	7	140.0	25.0	0.0	93.48	400
260	'09/17/1990'	8	325.0	28.3	0.0	84.98	400
260	'09/17/1990'	9	546.0	26.7	0.0	84.31	400
260	'09/17/1990'	10	633.0	30.6	0.0	74.15	400
260	'09/17/1990'	11	780.0	31.7	0.0	60.38	400
260	'09/17/1990'	12	639.0	32.2	0.0	60.85	400
260	'09/17/1990'	13	759.0	29.4	0.0	76.74	400
260	'09/17/1990'	14	575.0	32.8	0.0	56.63	400
260	'09/17/1990'	15	513.0	32.2	0.0	58.64	400
260	'09/17/1990'	16	320.0	32.2	0.0	58.64	400
260	'09/17/1990'	17	118.0	31.7	0.0	56.4	400
260	'09/17/1990'	18	15.0	30.6	0.0	62.44	400
260	'09/17/1990'	19	0.0	28.3	0.0	78.98	400
260	'09/17/1990'	20	0.0	26.7	0.0	86.94	400
260	'09/17/1990'	21	0.0	26.1	0.0	90.15	400
260	'09/17/1990'	22	0.0	25.6	0.0	92.93	400
260	'09/17/1990'	23	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	0	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	1	0.0	25.6	0.0	92.93	400
261	'09/18/1990'	2	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	3	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	4	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	5	0.0	25.0	0.0	96.4	400
261	'09/18/1990'	6	25.0	25.0	0.0	96.4	400
261	'09/18/1990'	7	164.0	25.0	0.0	93.48	400
261	'09/18/1990'	8	298.0	27.8	0.0	87.56	400
261	'09/18/1990'	9	433.0	29.4	0.0	82.05	400
261	'09/18/1990'	10	514.0	31.1	0.0	72.0	400
261	'09/18/1990'	11	733.0	32.2	0.0	62.75	400
261	'09/18/1990'	12	797.0	32.8	0.0	56.63	400
261	'09/18/1990'	13	741.0	33.9	0.0	53.15	400
261	'09/18/1990'	14	590.0	33.9	0.0	46.35	400
261	'09/18/1990'	15	423.0	33.3	0.0	46.49	400
261	'09/18/1990'	16	243.0	32.8	0.0	49.39	400
261	'09/18/1990'	17	81.0	31.7	0.0	62.65	400
261	'09/18/1990'	18	18.0	30.0	0.0	69.23	400
261	'09/18/1990'	19	0.0	28.3	0.0	81.93	400
261	'09/18/1990'	20	0.0	27.2	0.0	90.77	400
261	'09/18/1990'	21	0.0	26.7	0.0	93.55	400
261	'09/18/1990'	22	0.0	26.1	0.0	97.01	400
261	'09/18/1990'	23	0.0	26.7	0.0	90.19	400
262	'09/19/1990'	0	0.0	26.7	0.0	90.19	400
262	'09/19/1990'	1	0.0	26.1	0.0	93.53	400
262	'09/19/1990'	2	0.0	25.6	0.0	96.41	400
262	'09/19/1990'	3	0.0	25.6	0.0	90.12	400
262	'09/19/1990'	4	0.0	25.0	0.0	93.48	400
262	'09/19/1990'	5	0.0	25.6	0.0	90.12	400
262	'09/19/1990'	6	17.0	25.0	0.0	93.48	400
262	'09/19/1990'	7	157.0	25.6	0.0	90.12	400
262	'09/19/1990'	8	381.0	27.8	0.0	84.42	400
262	'09/19/1990'	9	414.0	29.4	0.0	76.74	400
262	'09/19/1990'	10	457.0	31.1	0.0	64.89	400
262	'09/19/1990'	11	656.0	31.7	0.0	64.61	400
262	'09/19/1990'	12	710.0	32.2	0.0	56.86	400
262	'09/19/1990'	13	576.0	32.8	0.0	56.63	400
262	'09/19/1990'	14	489.0	33.9	0.0	44.91	400
262	'09/19/1990'	15	381.0	32.2	0.0	56.86	400
262	'09/19/1990'	16	202.0	31.1	0.0	64.89	400
262	'09/19/1990'	17	97.0	29.4	0.0	71.73	400
262	'09/19/1990'	18	14.0	28.3	0.0	71.56	400
262	'09/19/1990'	19	0.0	27.8	0.0	73.73	400
262	'09/19/1990'	20	0.0	27.8	0.0	78.91	400
262	'09/19/1990'	21	0.0	27.2	0.0	87.51	400
262	'09/19/1990'	22	0.0	26.7	0.0	90.19	400
262	'09/19/1990'	23	0.0	26.1	0.0	93.53	400
263	'09/20/1990'	0	0.0	25.6	0.0	92.93	400
263	'09/20/1990'	1	0.0	25.6	0.0	92.93	400
263	'09/20/1990'	2	0.0	25.6	0.0	92.93	400
263	'09/20/1990'	3	0.0	25.0	0.0	96.4	400
263	'09/20/1990'	4	0.0	25.0	0.0	96.4	400
263	'09/20/1990'	5	0.0	25.0	2.0	100.0	400
263	'09/20/1990'	6	31.0	25.0	0.0	100.0	400
263	'09/20/1990'	7	149.0	25.6	0.0	96.41	400
263	'09/20/1990'	8	408.0	28.3	0.0	84.98	400
263	'09/20/1990'	9	420.0	29.4	0.0	79.6	400
263	'09/20/1990'	10	713.0	31.1	0.0	64.89	400
263	'09/20/1990'	11	601.0	31.1	0.0	69.42	400
263	'09/20/1990'	12	625.0	32.8	0.0	56.63	400
263	'09/20/1990'	13	604.0	33.3	0.0	51.39	400
263	'09/20/1990'	14	596.0	32.8	0.0	54.91	400
263	'09/20/1990'	15	486.0	31.7	0.0	56.4	400
263	'09/20/1990'	16	339.0	32.2	0.0	58.64	400
263	'09/20/1990'	17	99.0	31.7	0.0	60.38	400
263	'09/20/1990'	18	19.0	30.0	0.0	69.23	400
263	'09/20/1990'	19	0.0	28.9	0.0	73.9	400
263	'09/20/1990'	20	0.0	26.7	0.0	86.94	400
263	'09/20/1990'	21	0.0	26.7	0.0	86.94	400
263	'09/20/1990'	22	0.0	26.1	0.0	93.53	400
263	'09/20/1990'	23	0.0	26.1	0.0	93.53	400
264	'09/21/1990'	0	0.0	26.1	0.0	93.53	400
264	'09/21/1990'	1	0.0	26.1	0.0	93.53	400
264	'09/21/1990'	2	0.0	25.6	0.0	92.93	400
264	'09/21/1990'	3	0.0	25.6	0.0	92.93	400
264	'09/21/1990'	4	0.0	25.6	0.0	92.93	400
264	'09/21/1990'	5	0.0	25.6	0.0	92.93	400
264	'09/21/1990'	6	21.0	25.6	0.0	92.93	400
264	'09/21/1990'	7	105.0	25.6	0.0	92.93	400
264	'09/21/1990'	8	329.0	27.8	0.0	87.56	400
264	'09/21/1990'	9	458.0	27.8	0.0	87.56	400
264	'09/21/1990'	10	645.0	30.6	0.0	68.91	400
264	'09/21/1990'	11	682.0	30.6	0.0	66.83	400
264	'09/21/1990'	12	856.0	28.9	0.0	79.05	400
264	'09/21/1990'	13	760.0	32.8	0.0	58.77	400
264	'09/21/1990'	14	581.0	33.9	0.0	51.53	400
264	'09/21/1990'	15	493.0	35.0	0.0	46.61	400
264	'09/21/1990'	16	221.0	34.4	0.0	46.75	400
264	'09/21/1990'	17	91.0	32.8	0.0	54.91	400
264	'09/21/1990'	18	11.0	31.7	0.0	60.38	400
264	'09/21/1990'	19	0.0	29.4	0.0	71.73	400
264	'09/21/1990'	20	0.0	27.8	0.0	81.37	400
264	'09/21/1990'	21	0.0	27.2	0.0	84.36	400
264	'09/21/1990'	22	0.0	25.6	0.0	92.93	400
264	'09/21/1990'	23	0.0	26.1	0.0	90.15	400
265	'09/22/1990'	0	0.0	26.1	0.0	90.15	400
265	'09/22/1990'	1	0.0	25.6	0.0	92.93	400
265	'09/22/1990'	2	0.0	25.0	0.0	96.4	400
265	'09/22/1990'	3	0.0	25.6	0.0	92.93	400
265	'09/22/1990'	4	0.0	25.0	0.0	96.4	400
265	'09/22/1990'	5	0.0	23.9	0.0	100.0	400
265	'09/22/1990'	6	29.0	23.9	0.0	100.0	400
265	'09/22/1990'	7	159.0	25.0	0.0	96.4	400
265	'09/22/1990'	8	353.0	28.9	0.0	81.99	400
265	'09/22/1990'	9	556.0	30.0	0.0	74.06	400
265	'09/22/1990'	10	649.0	31.7	0.0	64.61	400
265	'09/22/1990'	11	782.0	31.7	0.0	62.65	400
265	'09/22/1990'	12	683.0	33.3	0.0	53.34	400
265	'09/22/1990'	13	792.0	33.9	0.0	51.53	400
265	'09/22/1990'	14	568.0	33.9	0.0	49.64	400
265	'09/22/1990'	15	433.0	35.6	0.0	43.65	400
265	'09/22/1990'	16	216.0	34.4	0.0	46.75	400
265	'09/22/1990'	17	84.0	34.4	0.0	46.75	400
265	'09/22/1990'	18	6.0	32.2	0.0	56.86	400
265	'09/22/1990'	19	0.0	29.4	0.0	73.97	400
265	'09/22/1990'	20	0.0	28.3	0.0	76.59	400
265	'09/22/1990'	21	0.0	27.8	0.0	76.05	400
265	'09/22/1990'	22	0.0	26.7	0.0	81.25	400
265	'09/22/1990'	23	0.0	26.7	0.0	78.78	400
266	'09/23/1990'	0	0.0	26.1	0.0	81.69	400
266	'09/23/1990'	1	0.0	25.6	0.0	84.21	400
266	'09/23/1990'	2	0.0	25.0	0.0	87.34	400
266	'09/23/1990'	3	0.0	24.4	0.0	90.61	400
266	'09/23/1990'	4	0.0	23.9	0.0	87.25	400
266	'09/23/1990'	5	0.0	23.3	0.0	84.51	400
266	'09/23/1990'	6	22.0	22.8	0.0	89.94	400
266	'09/23/1990'	7	88.0	23.3	0.0	90.54	400
266	'09/23/1990'	8	342.0	24.4	0.0	81.5	400
266	'09/23/1990'	9	399.0	26.1	0.0	61.54	400
266	'09/23/1990'	10	632.0	27.8	0.0	53.8	400
266	'09/23/1990'	11	770.0	27.8	0.0	50.12	400
266	'09/23/1990'	12	625.0	28.3	0.0	35.01	400
266	'09/23/1990'	13	685.0	28.3	0.0	31.23	400
266	'09/23/1990'	14	446.0	28.3	0.0	32.52	400
266	'09/23/1990'	15	344.0	27.8	0.0	33.51	400
266	'09/23/1990'	16	185.0	26.7	0.0	34.38	400
266	'09/23/1990'	17	43.0	25.6	0.0	36.75	400
266	'09/23/1990'	18	6.0	23.9	0.0	43.91	400
266	'09/23/1990'	19	0.0	22.2	0.0	50.79	400
266	'09/23/1990'	20	0.0	22.8	0.0	41.9	400
266	'09/23/1990'	21	0.0	20.0	0.0	58.3	400
266	'09/23/1990'	22	0.0	20.0	0.0	58.3	400
266	'09/23/1990'	23	0.0	18.9	0.0	60.05	400
267	'09/24/1990'	0	0.0	17.8	0.0	64.42	400
267	'09/24/1990'	1	0.0	17.8	0.0	62.29	400
267	'09/24/1990'	2	0.0	17.2	0.0	62.16	400
267	'09/24/1990'	3	0.0	16.7	0.0	64.2	400
267	'09/24/1990'	4	0.0	15.6	0.0	68.95	400
267	'09/24/1990'	5	0.0	15.6	0.0	68.95	400
267	'09/24/1990'	6	26.0	15.0	0.0	71.7	400
267	'09/24/1990'	7	146.0	15.0	0.0	71.7	400
267	'09/24/1990'	8	373.0	17.2	0.0	59.68	400
267	'09/24/1990'	9	528.0	20.0	0.0	49.92	400
267	'09/24/1990'	10	722.0	22.2	0.0	47.17	400
267	'09/24/1990'	11	784.0	24.4	0.0	37.96	400
267	'09/24/1990'	12	859.0	25.0	0.0	35.37	400
267	'09/24/1990'	13	840.0	26.7	0.0	28.39	400
267	'09/24/1990'	14	711.0	28.3	0.0	27.81	400
267	'09/24/1990'	15	532.0	27.8	0.0	28.66	400
267	'09/24/1990'	16	308.0	28.3	0.0	24.91	400
267	'09/24/1990'	17	88.0	27.2	0.0	26.61	400
267	'09/24/1990'	18	6.0	25.6	0.0	32.73	400
267	'09/24/1990'	19	0.0	23.9	0.0	37.84	400
267	'09/24/1990'	20	0.0	21.7	0.0	54.17	400
267	'09/24/1990'	21	0.0	21.1	0.0	54.4	400
267	'09/24/1990'	22	0.0	20.0	0.0	67.47	400
267	'09/24/1990'	23	0.0	19.4	0.0	70.08	400
268	'09/25/1990'	0	0.0	19.4	0.0	78.33	400
268	'09/25/1990'	1	0.0	19.4	0.0	80.92	400
268	'09/25/1990'	2	0.0	18.3	0.0	84.02	400
268	'09/25/1990'	3	0.0	17.8	0.0	83.42	400
268	'09/25/1990'	4	0.0	17.2	0.0	83.36	400
268	'09/25/1990'	5	0.0	17.2	0.0	83.36	400
268	'09/25/1990'	6	35.0	17.2	0.0	83.36	400
268	'09/25/1990'	7	142.0	18.3	0.0	77.68	400
268	'09/25/1990'	8	368.0	20.6	0.0	72.61	400
268	'09/25/1990'	9	592.0	23.9	0.0	61.09	400
268	'09/25/1990'	10	746.0	26.1	0.0	55.53	400
268	'09/25/1990'	11	768.0	27.8	0.0	51.76	400
268	'09/25/1990'	12	915.0	28.9	0.0	46.93	400
268	'09/25/1990'	13	803.0	30.0	0.0	42.29	400
