jday	date	hour	solrad	temp	precip	rh	co2
255	'09/12/1961'	6	36.0	21.1	0.0	100.0	400
255	'09/12/1961'	7	140.0	21.1	0.0	100.0	400
255	'09/12/1961'	8	375.0	22.2	0.0	96.93	400
255	'09/12/1961'	9	565.0	26.1	0.0	87.43	400
255	'09/12/1961'	10	656.0	28.3	0.0	71.56	400
255	'09/12/1961'	11	469.0	28.9	0.0	66.52	400
255	'09/12/1961'	12	667.0	30.0	0.0	56.38	400
255	'09/12/1961'	13	762.0	31.1	0.0	52.85	400
255	'09/12/1961'	14	733.0	31.7	0.0	47.3	400
255	'09/12/1961'	15	525.0	31.7	0.0	47.3	400
255	'09/12/1961'	16	381.0	31.7	0.0	49.13	400
255	'09/12/1961'	17	171.0	30.6	0.0	50.45	400
255	'09/12/1961'	18	31.0	28.9	0.0	55.79	400
255	'09/12/1961'	19	0.0	26.1	0.0	76.28	400
255	'09/12/1961'	20	0.0	24.4	0.0	84.61	400
255	'09/12/1961'	21	0.0	23.3	0.0	90.54	400
255	'09/12/1961'	22	0.0	22.8	0.0	93.39	400
255	'09/12/1961'	23	0.0	21.7	0.0	93.34	400
256	'09/13/1961'	0	0.0	21.1	0.0	96.91	400
256	'09/13/1961'	1	0.0	20.6	0.0	96.29	400
256	'09/13/1961'	2	0.0	20.6	0.0	96.29	400
256	'09/13/1961'	3	0.0	20.0	0.0	96.27	400
256	'09/13/1961'	4	0.0	20.0	0.0	96.27	400
256	'09/13/1961'	5	0.0	19.4	0.0	100.0	400
256	'09/13/1961'	6	39.0	18.9	0.0	100.0	400
256	'09/13/1961'	7	202.0	19.4	0.0	96.87	400
256	'09/13/1961'	8	386.0	22.2	0.0	90.47	400
256	'09/13/1961'	9	571.0	25.0	0.0	84.15	400
256	'09/13/1961'	10	653.0	27.2	0.0	71.38	400
256	'09/13/1961'	11	797.0	28.9	0.0	60.18	400
256	'09/13/1961'	12	755.0	29.4	0.0	52.46	400
256	'09/13/1961'	13	766.0	30.6	0.0	47.04	400
256	'09/13/1961'	14	568.0	31.7	0.0	45.82	400
256	'09/13/1961'	15	599.0	32.8	0.0	41.37	400
256	'09/13/1961'	16	336.0	32.8	0.0	41.37	400
256	'09/13/1961'	17	140.0	31.7	0.0	42.71	400
256	'09/13/1961'	18	14.0	31.1	0.0	52.85	400
256	'09/13/1961'	19	0.0	26.7	0.0	78.78	400
256	'09/13/1961'	20	0.0	25.6	0.0	81.13	400
256	'09/13/1961'	21	0.0	24.4	0.0	87.29	400
256	'09/13/1961'	22	0.0	23.3	0.0	90.54	400
256	'09/13/1961'	23	0.0	22.8	0.0	93.39	400
257	'09/14/1961'	0	0.0	21.7	0.0	96.32	400
257	'09/14/1961'	1	0.0	21.7	0.0	96.32	400
257	'09/14/1961'	2	0.0	21.1	0.0	96.91	400
257	'09/14/1961'	3	0.0	20.6	0.0	100.0	400
257	'09/14/1961'	4	0.0	20.6	0.0	100.0	400
257	'09/14/1961'	5	0.0	20.0	0.0	100.0	400
257	'09/14/1961'	6	18.0	20.0	0.0	100.0	400
257	'09/14/1961'	7	159.0	20.6	0.0	96.29	400
257	'09/14/1961'	8	373.0	22.8	0.0	93.39	400
257	'09/14/1961'	9	429.0	26.7	0.0	78.78	400
257	'09/14/1961'	10	264.0	30.0	0.0	60.41	400
257	'09/14/1961'	11	318.0	29.4	0.0	62.59	400
257	'09/14/1961'	12	259.0	28.3	0.0	68.94	400
257	'09/14/1961'	13	226.0	28.3	0.0	66.83	400
257	'09/14/1961'	14	161.0	26.7	0.3	81.25	400
257	'09/14/1961'	15	140.0	26.1	0.3	87.43	400
257	'09/14/1961'	16	162.0	23.3	1.8	96.95	400
257	'09/14/1961'	17	65.0	23.9	0.0	87.25	400
257	'09/14/1961'	18	12.0	23.9	0.0	81.44	400
257	'09/14/1961'	19	0.0	22.8	0.0	87.16	400
257	'09/14/1961'	20	0.0	22.8	0.0	87.16	400
257	'09/14/1961'	21	0.0	22.2	0.0	90.47	400
257	'09/14/1961'	22	0.0	21.7	0.3	96.32	400
257	'09/14/1961'	23	0.0	21.7	1.0	96.32	400
258	'09/15/1961'	0	0.0	21.7	0.0	96.32	400
258	'09/15/1961'	1	0.0	21.7	0.0	93.34	400
258	'09/15/1961'	2	0.0	20.6	0.0	89.8	400
258	'09/15/1961'	3	0.0	20.0	0.0	89.76	400
258	'09/15/1961'	4	0.0	19.4	0.0	90.3	400
258	'09/15/1961'	5	0.0	18.3	0.0	90.23	400
258	'09/15/1961'	6	35.0	17.8	0.0	93.16	400
258	'09/15/1961'	7	181.0	18.3	0.0	90.23	400
258	'09/15/1961'	8	341.0	19.4	0.0	86.88	400
258	'09/15/1961'	9	587.0	21.1	0.0	78.05	400
258	'09/15/1961'	10	632.0	22.8	0.0	70.2	400
258	'09/15/1961'	11	763.0	25.0	0.0	63.73	400
258	'09/15/1961'	12	648.0	26.1	0.0	61.54	400
258	'09/15/1961'	13	735.0	27.2	0.0	57.58	400
258	'09/15/1961'	14	570.0	27.8	0.0	53.8	400
258	'09/15/1961'	15	466.0	28.3	0.0	50.24	400
258	'09/15/1961'	16	245.0	27.8	0.0	50.12	400
258	'09/15/1961'	17	84.0	26.7	0.0	53.55	400
258	'09/15/1961'	18	17.0	25.6	0.0	63.44	400
258	'09/15/1961'	19	0.0	23.3	0.0	70.74	400
258	'09/15/1961'	20	0.0	21.7	0.0	75.18	400
258	'09/15/1961'	21	0.0	20.6	0.0	72.61	400
258	'09/15/1961'	22	0.0	21.1	0.0	67.67	400
258	'09/15/1961'	23	0.0	20.6	0.0	53.92	400
259	'09/16/1961'	0	0.0	20.0	0.0	48.25	400
259	'09/16/1961'	1	0.0	18.9	0.0	47.98	400
259	'09/16/1961'	2	0.0	17.8	0.0	49.39	400
259	'09/16/1961'	3	0.0	16.7	0.0	57.18	400
259	'09/16/1961'	4	0.0	16.1	0.0	53.24	400
259	'09/16/1961'	5	0.0	14.4	0.0	61.58	400
259	'09/16/1961'	6	25.0	13.3	0.0	66.21	400
259	'09/16/1961'	7	60.0	14.4	0.0	61.58	400
259	'09/16/1961'	8	151.0	16.1	0.0	55.11	400
259	'09/16/1961'	9	394.0	17.2	0.0	51.33	400
259	'09/16/1961'	10	717.0	18.9	0.0	44.47	400
259	'09/16/1961'	11	851.0	19.4	0.0	44.6	400
259	'09/16/1961'	12	877.0	21.7	0.0	43.36	400
259	'09/16/1961'	13	833.0	22.2	0.0	43.49	400
259	'09/16/1961'	14	727.0	22.8	0.0	38.87	400
259	'09/16/1961'	15	560.0	23.9	0.0	39.15	400
259	'09/16/1961'	16	346.0	23.3	0.0	36.41	400
259	'09/16/1961'	17	118.0	23.3	0.0	39.26	400
259	'09/16/1961'	18	21.0	22.8	0.0	43.64	400
259	'09/16/1961'	19	0.0	19.4	0.0	65.16	400
259	'09/16/1961'	20	0.0	16.1	0.0	77.37	400
259	'09/16/1961'	21	0.0	15.6	0.0	85.99	400
259	'09/16/1961'	22	0.0	15.6	0.0	77.31	400
259	'09/16/1961'	23	0.0	13.9	0.0	83.0	400
260	'09/17/1961'	0	0.0	12.2	0.0	86.26	400
260	'09/17/1961'	1	0.0	12.2	0.0	82.82	400
260	'09/17/1961'	2	0.0	11.1	0.0	89.14	400
260	'09/17/1961'	3	0.0	11.1	0.0	89.14	400
260	'09/17/1961'	4	0.0	11.1	0.0	86.16	400
260	'09/17/1961'	5	0.0	10.6	0.0	85.53	400
260	'09/17/1961'	6	43.0	10.0	0.0	86.06	400
260	'09/17/1961'	7	208.0	11.1	0.0	86.16	400
260	'09/17/1961'	8	425.0	14.4	0.0	71.6	400
260	'09/17/1961'	9	630.0	17.2	0.0	62.16	400
260	'09/17/1961'	10	783.0	20.0	0.0	46.31	400
260	'09/17/1961'	11	876.0	21.1	0.0	35.85	400
260	'09/17/1961'	12	874.0	22.8	0.0	34.81	400
260	'09/17/1961'	13	788.0	23.3	0.0	34.94	400
260	'09/17/1961'	14	634.0	23.9	0.0	36.31	400
260	'09/17/1961'	15	508.0	23.9	0.0	33.67	400
260	'09/17/1961'	16	360.0	23.3	0.0	36.41	400
260	'09/17/1961'	17	153.0	24.4	0.0	31.54	400
260	'09/17/1961'	18	26.0	23.3	0.0	37.68	400
260	'09/17/1961'	19	0.0	21.1	0.0	52.25	400
260	'09/17/1961'	20	0.0	18.9	0.0	55.75	400
260	'09/17/1961'	21	0.0	15.6	0.0	71.8	400
260	'09/17/1961'	22	0.0	15.0	0.0	71.7	400
260	'09/17/1961'	23	0.0	16.1	0.0	66.74	400
261	'09/18/1961'	0	0.0	15.6	0.0	83.19	400
261	'09/18/1961'	1	0.0	15.6	0.0	71.8	400
261	'09/18/1961'	2	0.0	15.0	0.0	71.7	400
261	'09/18/1961'	3	0.0	13.3	0.0	83.5	400
261	'09/18/1961'	4	0.0	12.8	0.0	86.31	400
261	'09/18/1961'	5	0.0	13.3	0.0	86.36	400
261	'09/18/1961'	6	38.0	12.8	0.0	89.27	400
261	'09/18/1961'	7	175.0	13.9	0.0	86.41	400
261	'09/18/1961'	8	290.0	16.1	0.0	74.83	400
261	'09/18/1961'	9	246.0	17.8	0.0	69.34	400
261	'09/18/1961'	10	261.0	18.3	0.0	69.89	400
261	'09/18/1961'	11	247.0	18.3	0.0	69.89	400
261	'09/18/1961'	12	209.0	17.2	0.0	83.36	400
261	'09/18/1961'	13	220.0	17.8	0.0	80.2	400
261	'09/18/1961'	14	289.0	17.2	0.0	80.66	400
261	'09/18/1961'	15	238.0	17.2	0.0	80.66	400
261	'09/18/1961'	16	194.0	17.2	0.0	83.36	400
261	'09/18/1961'	17	67.0	17.2	0.0	80.66	400
261	'09/18/1961'	18	15.0	17.2	0.0	83.36	400
261	'09/18/1961'	19	0.0	17.2	0.0	86.7	400
261	'09/18/1961'	20	0.0	17.8	0.0	80.2	400
261	'09/18/1961'	21	0.0	17.2	0.0	83.36	400
261	'09/18/1961'	22	0.0	17.2	0.0	90.16	400
261	'09/18/1961'	23	0.0	16.7	0.0	93.11	400
262	'09/19/1961'	0	0.0	16.7	0.0	93.11	400
262	'09/19/1961'	1	0.0	16.1	0.5	96.8	400
262	'09/19/1961'	2	0.0	16.1	0.0	96.8	400
262	'09/19/1961'	3	0.0	16.1	0.0	96.8	400
262	'09/19/1961'	4	0.0	16.1	0.0	96.8	400
262	'09/19/1961'	5	0.0	16.1	0.0	96.8	400
262	'09/19/1961'	6	15.0	16.7	0.0	96.19	400
262	'09/19/1961'	7	99.0	16.7	0.0	96.19	400
262	'09/19/1961'	8	113.0	17.2	0.0	96.83	400
262	'09/19/1961'	9	165.0	17.2	0.0	96.83	400
262	'09/19/1961'	10	364.0	18.3	0.3	96.85	400
262	'09/19/1961'	11	379.0	19.4	0.0	90.3	400
262	'09/19/1961'	12	446.0	20.6	0.0	86.43	400
262	'09/19/1961'	13	409.0	20.6	0.0	89.8	400
262	'09/19/1961'	14	324.0	22.8	0.0	83.93	400
262	'09/19/1961'	15	252.0	22.8	0.0	80.8	400
262	'09/19/1961'	16	180.0	22.8	0.0	80.8	400
262	'09/19/1961'	17	70.0	22.2	0.0	83.87	400
262	'09/19/1961'	18	17.0	21.1	0.0	87.03	400
262	'09/19/1961'	19	0.0	20.6	0.0	89.8	400
262	'09/19/1961'	20	0.0	20.6	0.0	89.8	400
262	'09/19/1961'	21	0.0	20.0	0.0	93.26	400
262	'09/19/1961'	22	0.0	20.0	0.0	93.26	400
262	'09/19/1961'	23	0.0	20.0	0.0	93.26	400
263	'09/20/1961'	0	0.0	20.0	0.0	89.76	400
263	'09/20/1961'	1	0.0	20.0	0.0	96.27	400
263	'09/20/1961'	2	0.0	19.4	0.0	96.87	400
263	'09/20/1961'	3	0.0	18.9	0.0	96.25	400
263	'09/20/1961'	4	0.0	18.9	0.0	96.25	400
263	'09/20/1961'	5	0.0	19.4	0.0	96.87	400
263	'09/20/1961'	6	28.0	20.0	0.0	93.26	400
263	'09/20/1961'	7	103.0	20.0	0.0	96.27	400
263	'09/20/1961'	8	239.0	20.6	0.0	92.7	400
263	'09/20/1961'	9	349.0	22.2	0.0	83.87	400
263	'09/20/1961'	10	441.0	23.9	0.0	78.42	400
263	'09/20/1961'	11	323.0	25.0	0.0	68.37	400
263	'09/20/1961'	12	284.0	25.6	0.0	68.04	400
263	'09/20/1961'	13	336.0	25.6	0.0	70.67	400
263	'09/20/1961'	14	503.0	27.2	0.0	64.15	400
263	'09/20/1961'	15	482.0	27.8	0.0	57.71	400
263	'09/20/1961'	16	323.0	28.3	0.0	56.01	400
263	'09/20/1961'	17	118.0	28.3	0.0	53.91	400
263	'09/20/1961'	18	18.0	26.7	0.0	63.65	400
263	'09/20/1961'	19	0.0	21.7	0.0	86.52	400
263	'09/20/1961'	20	0.0	21.1	0.0	87.03	400
263	'09/20/1961'	21	0.0	20.0	0.0	89.76	400
263	'09/20/1961'	22	0.0	19.4	0.0	90.3	400
263	'09/20/1961'	23	0.0	19.4	0.0	90.3	400
264	'09/21/1961'	0	0.0	19.4	0.0	90.3	400
264	'09/21/1961'	1	0.0	18.3	0.0	93.19	400
264	'09/21/1961'	2	0.0	18.3	0.0	93.19	400
264	'09/21/1961'	3	0.0	17.8	0.0	96.22	400
264	'09/21/1961'	4	0.0	18.9	0.0	89.69	400
264	'09/21/1961'	5	0.0	18.9	0.0	93.21	400
264	'09/21/1961'	6	20.0	17.8	0.0	96.22	400
264	'09/21/1961'	7	147.0	17.8	0.0	96.22	400
264	'09/21/1961'	8	338.0	20.6	0.0	83.71	400
264	'09/21/1961'	9	579.0	23.9	0.0	63.51	400
264	'09/21/1961'	10	646.0	26.1	0.0	49.72	400
264	'09/21/1961'	11	816.0	27.8	0.0	38.82	400
264	'09/21/1961'	12	846.0	28.3	0.0	43.55	400
264	'09/21/1961'	13	805.0	28.9	0.0	45.14	400
264	'09/21/1961'	14	688.0	29.4	0.0	43.82	400
264	'09/21/1961'	15	525.0	30.0	0.0	40.94	400
264	'09/21/1961'	16	317.0	29.4	0.0	40.79	400
264	'09/21/1961'	17	113.0	29.4	0.0	40.79	400
264	'09/21/1961'	18	13.0	27.2	0.0	51.96	400
264	'09/21/1961'	19	0.0	22.2	0.0	75.73	400
264	'09/21/1961'	20	0.0	20.6	0.0	80.54	400
264	'09/21/1961'	21	0.0	19.4	0.0	84.13	400
264	'09/21/1961'	22	0.0	18.3	0.0	86.79	400
264	'09/21/1961'	23	0.0	18.3	0.0	86.79	400
265	'09/22/1961'	0	0.0	16.7	0.0	93.11	400
265	'09/22/1961'	1	0.0	16.1	0.0	96.8	400
265	'09/22/1961'	2	0.0	15.6	0.0	100.0	400
265	'09/22/1961'	3	0.0	15.0	0.0	96.15	400
265	'09/22/1961'	4	0.0	15.0	0.0	96.15	400
265	'09/22/1961'	5	0.0	15.0	0.0	96.15	400
265	'09/22/1961'	6	26.0	15.6	0.0	92.45	400
265	'09/22/1961'	7	159.0	16.1	0.0	96.8	400
265	'09/22/1961'	8	358.0	20.0	0.0	83.65	400
265	'09/22/1961'	9	555.0	23.3	0.0	73.04	400
265	'09/22/1961'	10	686.0	26.1	0.0	59.6	400
265	'09/22/1961'	11	771.0	28.9	0.0	52.01	400
265	'09/22/1961'	12	805.0	30.6	0.0	47.04	400
265	'09/22/1961'	13	800.0	31.7	0.0	41.1	400
265	'09/22/1961'	14	694.0	32.8	0.0	35.9	400
265	'09/22/1961'	15	526.0	33.3	0.0	32.47	400
265	'09/22/1961'	16	316.0	32.8	0.0	33.42	400
265	'09/22/1961'	17	112.0	32.8	0.0	34.75	400
265	'09/22/1961'	18	13.0	30.0	0.0	47.2	400
265	'09/22/1961'	19	0.0	25.0	0.0	65.8	400
265	'09/22/1961'	20	0.0	22.8	0.0	75.34	400
265	'09/22/1961'	21	0.0	21.7	0.0	78.13	400
265	'09/22/1961'	22	0.0	21.1	0.0	81.12	400
265	'09/22/1961'	23	0.0	19.4	0.0	86.88	400
266	'09/23/1961'	0	0.0	19.4	0.0	90.3	400
266	'09/23/1961'	1	0.0	18.9	0.0	93.21	400
266	'09/23/1961'	2	0.0	18.3	0.0	93.19	400
266	'09/23/1961'	3	0.0	17.8	0.0	93.16	400
266	'09/23/1961'	4	0.0	17.2	0.0	93.14	400
266	'09/23/1961'	5	0.0	17.2	0.0	96.83	400
266	'09/23/1961'	6	36.0	16.7	0.0	100.0	400
266	'09/23/1961'	7	185.0	17.2	0.0	96.83	400
266	'09/23/1961'	8	391.0	21.1	0.0	87.03	400
266	'09/23/1961'	9	571.0	25.0	0.0	73.3	400
266	'09/23/1961'	10	728.0	28.9	0.0	55.79	400
266	'09/23/1961'	11	770.0	31.1	0.0	52.85	400
266	'09/23/1961'	12	846.0	31.7	0.0	49.13	400
266	'09/23/1961'	13	572.0	33.3	0.0	44.77	400
266	'09/23/1961'	14	562.0	33.9	0.0	41.63	400
266	'09/23/1961'	15	501.0	33.9	0.0	41.63	400
266	'09/23/1961'	16	316.0	33.9	0.0	41.63	400
266	'09/23/1961'	17	119.0	33.9	0.0	40.33	400
266	'09/23/1961'	18	15.0	31.7	0.0	54.67	400
266	'09/23/1961'	19	0.0	26.7	0.0	70.85	400
266	'09/23/1961'	20	0.0	24.4	0.0	81.5	400
266	'09/23/1961'	21	0.0	23.3	0.0	84.51	400
266	'09/23/1961'	22	0.0	22.2	0.0	90.47	400
266	'09/23/1961'	23	0.0	21.1	0.0	93.31	400
267	'09/24/1961'	0	0.0	21.1	0.0	93.31	400
267	'09/24/1961'	1	0.0	20.6	0.0	92.7	400
267	'09/24/1961'	2	0.0	20.0	0.0	96.27	400
267	'09/24/1961'	3	0.0	18.9	0.0	100.0	400
267	'09/24/1961'	4	0.0	18.9	0.0	100.0	400
267	'09/24/1961'	5	0.0	18.3	0.0	96.85	400
267	'09/24/1961'	6	37.0	17.8	0.0	96.22	400
267	'09/24/1961'	7	187.0	18.3	0.0	100.0	400
267	'09/24/1961'	8	401.0	21.7	0.0	93.34	400
267	'09/24/1961'	9	592.0	25.0	0.0	78.56	400
267	'09/24/1961'	10	692.0	29.4	0.0	58.42	400
267	'09/24/1961'	11	725.0	32.2	0.0	49.56	400
267	'09/24/1961'	12	656.0	32.8	0.0	46.08	400
267	'09/24/1961'	13	469.0	33.9	0.0	41.63	400
267	'09/24/1961'	14	225.0	34.4	0.0	39.19	400
267	'09/24/1961'	15	448.0	32.2	0.0	49.56	400
267	'09/24/1961'	16	322.0	33.9	0.0	46.35	400
267	'09/24/1961'	17	118.0	33.3	0.0	43.1	400
267	'09/24/1961'	18	14.0	30.6	0.0	54.42	400
267	'09/24/1961'	19	0.0	27.2	0.0	64.15	400
267	'09/24/1961'	20	0.0	25.6	0.0	73.4	400
267	'09/24/1961'	21	0.0	23.3	0.0	84.51	400
267	'09/24/1961'	22	0.0	22.8	0.0	87.16	400
267	'09/24/1961'	23	0.0	21.7	0.0	89.87	400
268	'09/25/1961'	0	0.0	20.6	0.0	92.7	400
268	'09/25/1961'	1	0.0	20.6	0.0	92.7	400
268	'09/25/1961'	2	0.0	20.0	0.0	93.26	400
268	'09/25/1961'	3	0.0	19.4	0.0	96.87	400
268	'09/25/1961'	4	0.0	19.4	0.0	93.24	400
268	'09/25/1961'	5	0.0	18.3	0.0	96.85	400
268	'09/25/1961'	6	35.0	18.3	0.0	96.85	400
268	'09/25/1961'	7	186.0	18.9	0.0	96.25	400
268	'09/25/1961'	8	399.0	21.7	0.0	96.32	400
268	'09/25/1961'	9	593.0	25.6	0.0	73.4	400
268	'09/25/1961'	10	738.0	28.9	0.0	60.18	400
268	'09/25/1961'	11	754.0	31.7	0.0	52.65	400
268	'09/25/1961'	12	800.0	32.8	0.0	44.37	400
268	'09/25/1961'	13	755.0	34.4	0.0	40.45	400
268	'09/25/1961'	14	535.0	35.0	0.0	35.3	400
268	'09/25/1961'	15	457.0	34.4	0.0	34.03	400
268	'09/25/1961'	16	325.0	34.4	0.0	35.15	400
268	'09/25/1961'	17	116.0	33.9	0.0	37.59	400
268	'09/25/1961'	18	13.0	30.0	0.0	58.18	400
268	'09/25/1961'	19	0.0	25.6	0.0	73.4	400
268	'09/25/1961'	20	0.0	23.9	0.0	78.42	400
268	'09/25/1961'	21	0.0	22.8	0.0	83.93	400
268	'09/25/1961'	22	0.0	22.8	0.0	87.16	400
268	'09/25/1961'	23	0.0	21.7	0.0	93.34	400
269	'09/26/1961'	0	0.0	21.1	0.0	89.83	400
269	'09/26/1961'	1	0.0	21.1	0.0	93.31	400
269	'09/26/1961'	2	0.0	20.6	0.0	92.7	400
269	'09/26/1961'	3	0.0	20.0	0.0	96.27	400
269	'09/26/1961'	4	0.0	19.4	0.0	96.87	400
269	'09/26/1961'	5	0.0	19.4	0.0	93.24	400
269	'09/26/1961'	6	37.0	18.9	0.0	96.25	400
269	'09/26/1961'	7	186.0	18.9	0.0	96.25	400
269	'09/26/1961'	8	400.0	22.8	0.0	87.16	400
269	'09/26/1961'	9	590.0	26.1	0.0	73.47	400
269	'09/26/1961'	10	740.0	30.0	0.0	62.32	400
269	'09/26/1961'	11	769.0	31.1	0.0	50.89	400
269	'09/26/1961'	12	735.0	33.3	0.0	41.75	400
269	'09/26/1961'	13	625.0	32.8	0.0	41.37	400
269	'09/26/1961'	14	702.0	33.9	0.0	40.33	400
269	'09/26/1961'	15	405.0	33.3	0.0	40.18	400
269	'09/26/1961'	16	266.0	32.2	0.0	42.83	400
269	'09/26/1961'	17	98.0	32.2	0.0	44.5	400
269	'09/26/1961'	18	12.0	30.0	0.0	54.29	400
269	'09/26/1961'	19	0.0	26.1	0.0	68.56	400
269	'09/26/1961'	20	0.0	25.0	0.0	73.3	400
269	'09/26/1961'	21	0.0	23.9	0.0	81.44	400
269	'09/26/1961'	22	0.0	22.8	0.0	87.16	400
269	'09/26/1961'	23	0.0	21.7	0.0	89.87	400
270	'09/27/1961'	0	0.0	21.1	0.0	93.31	400
270	'09/27/1961'	1	0.0	20.6	0.0	96.29	400
270	'09/27/1961'	2	0.0	20.0	0.0	93.26	400
270	'09/27/1961'	3	0.0	20.0	0.0	93.26	400
270	'09/27/1961'	4	0.0	20.0	0.0	93.26	400
270	'09/27/1961'	5	0.0	19.4	0.0	93.24	400
270	'09/27/1961'	6	17.0	18.9	0.0	96.25	400
270	'09/27/1961'	7	69.0	20.6	4.1	96.29	400
270	'09/27/1961'	8	176.0	22.2	0.0	87.12	400
270	'09/27/1961'	9	341.0	24.4	0.0	70.92	400
270	'09/27/1961'	10	552.0	26.7	0.0	49.86	400
270	'09/27/1961'	11	764.0	28.9	0.0	48.47	400
270	'09/27/1961'	12	785.0	30.6	0.0	42.44	400
270	'09/27/1961'	13	755.0	31.7	0.0	34.26	400
270	'09/27/1961'	14	670.0	32.2	0.0	32.19	400
270	'09/27/1961'	15	472.0	32.8	0.0	31.09	400
270	'09/27/1961'	16	280.0	32.8	0.0	33.42	400
270	'09/27/1961'	17	89.0	31.7	0.0	34.26	400
270	'09/27/1961'	18	5.0	28.9	0.0	46.93	400
270	'09/27/1961'	19	0.0	23.9	0.0	63.51	400
270	'09/27/1961'	20	0.0	22.2	0.0	67.87	400
270	'09/27/1961'	21	0.0	20.0	0.0	77.9	400
270	'09/27/1961'	22	0.0	19.4	0.0	80.92	400
270	'09/27/1961'	23	0.0	18.3	0.0	84.02	400
271	'09/28/1961'	0	0.0	18.3	0.0	84.02	400
271	'09/28/1961'	1	0.0	18.9	0.0	77.76	400
271	'09/28/1961'	2	0.0	18.3	0.0	75.16	400
271	'09/28/1961'	3	0.0	17.2	0.0	80.66	400
271	'09/28/1961'	4	0.0	17.2	0.0	77.53	400
271	'09/28/1961'	5	0.0	16.1	0.0	83.24	400
271	'09/28/1961'	6	24.0	16.1	0.0	89.5	400
271	'09/28/1961'	7	146.0	16.1	0.0	89.5	400
271	'09/28/1961'	8	350.0	18.9	0.0	83.53	400
271	'09/28/1961'	9	550.0	22.2	0.0	75.73	400
271	'09/28/1961'	10	705.0	25.6	0.0	55.06	400
271	'09/28/1961'	11	793.0	27.2	0.0	41.6	400
271	'09/28/1961'	12	818.0	29.4	0.0	37.95	400
271	'09/28/1961'	13	775.0	30.0	0.0	34.06	400
271	'09/28/1961'	14	657.0	30.6	0.0	27.25	400
271	'09/28/1961'	15	485.0	31.1	0.0	23.57	400
271	'09/28/1961'	16	276.0	31.1	0.0	24.55	400
271	'09/28/1961'	17	82.0	30.0	0.0	25.14	400
271	'09/28/1961'	18	6.0	26.1	0.0	43.01	400
271	'09/28/1961'	19	0.0	20.0	0.0	64.85	400
271	'09/28/1961'	20	0.0	18.3	0.0	69.89	400
271	'09/28/1961'	21	0.0	16.7	0.0	77.46	400
271	'09/28/1961'	22	0.0	16.1	0.0	77.37	400
271	'09/28/1961'	23	0.0	15.0	0.0	86.51	400
272	'09/29/1961'	0	0.0	13.9	0.0	89.34	400
272	'09/29/1961'	1	0.0	13.3	0.0	89.9	400
272	'09/29/1961'	2	0.0	12.8	0.0	92.93	400
272	'09/29/1961'	3	0.0	12.8	0.0	92.93	400
272	'09/29/1961'	4	0.0	12.2	0.0	92.9	400
272	'09/29/1961'	5	0.0	13.3	0.0	92.95	400
272	'09/29/1961'	6	28.0	13.3	0.0	92.95	400
272	'09/29/1961'	7	157.0	13.9	0.0	92.98	400
272	'09/29/1961'	8	359.0	16.7	0.0	86.09	400
272	'09/29/1961'	9	551.0	21.7	0.0	70.02	400
272	'09/29/1961'	10	633.0	25.6	0.0	57.24	400
272	'09/29/1961'	11	768.0	27.8	0.0	46.67	400
272	'09/29/1961'	12	792.0	28.3	0.0	41.87	400
272	'09/29/1961'	13	790.0	28.3	0.0	38.95	400
272	'09/29/1961'	14	660.0	29.4	0.0	37.95	400
272	'09/29/1961'	15	511.0	29.4	0.0	37.95	400
272	'09/29/1961'	16	290.0	28.9	0.0	36.35	400
272	'09/29/1961'	17	89.0	28.3	0.0	38.95	400
272	'09/29/1961'	18	5.0	25.0	0.0	47.54	400
272	'09/29/1961'	19	0.0	22.8	0.0	52.65	400
272	'09/29/1961'	20	0.0	21.7	0.0	58.28	400
272	'09/29/1961'	21	0.0	18.9	0.0	72.34	400
272	'09/29/1961'	22	0.0	16.7	0.0	83.3	400
272	'09/29/1961'	23	0.0	16.1	0.0	89.5	400
273	'09/30/1961'	0	0.0	16.1	0.0	89.5	400
273	'09/30/1961'	1	0.0	16.1	0.0	89.5	400
273	'09/30/1961'	2	0.0	16.1	0.0	93.09	400
273	'09/30/1961'	3	0.0	16.1	0.0	96.8	400
273	'09/30/1961'	4	0.0	18.3	0.0	93.19	400
273	'09/30/1961'	5	0.0	18.3	0.0	90.23	400
273	'09/30/1961'	6	29.0	18.3	0.0	93.19	400
273	'09/30/1961'	7	113.0	17.2	0.0	93.14	400
273	'09/30/1961'	8	276.0	18.9	0.0	89.69	400
273	'09/30/1961'	9	546.0	22.2	0.0	75.73	400
273	'09/30/1961'	10	430.0	25.0	0.0	63.73	400
273	'09/30/1961'	11	734.0	26.1	0.0	55.53	400
273	'09/30/1961'	12	796.0	27.2	0.0	48.38	400
273	'09/30/1961'	13	666.0	28.9	0.0	37.58	400
273	'09/30/1961'	14	480.0	29.4	0.0	35.29	400
273	'09/30/1961'	15	360.0	28.9	0.0	40.4	400
273	'09/30/1961'	16	293.0	27.8	0.0	44.88	400
273	'09/30/1961'	17	95.0	26.7	0.0	46.1	400
273	'09/30/1961'	18	8.0	24.4	0.0	57.35	400
273	'09/30/1961'	19	0.0	22.2	0.0	65.7	400
273	'09/30/1961'	20	0.0	21.1	0.0	65.06	400
273	'09/30/1961'	21	0.0	18.9	0.0	77.76	400
273	'09/30/1961'	22	0.0	16.7	0.0	86.09	400
273	'09/30/1961'	23	0.0	16.1	0.0	86.6	400
